,County,Deaths,MME,State,Year,County Code,Population
32771,JOHNSON,11,60971.250731866836,IN,2008,18081,147103
32772,JOHNSON,11,60971.250731866836,IN,2008,18081,148994
32773,JOHNSON,10,67000.99076340414,IN,2009,18081,39915
32774,JOHNSON,10,67000.99076340414,IN,2009,18081,39720
32775,JOHNSON,10,67000.99076340414,IN,2009,18081,39525
32776,JOHNSON,10,67000.99076340414,IN,2009,18081,39330
32777,JOHNSON,10,67000.99076340414,IN,2009,18081,39135
32778,JOHNSON,10,67000.99076340414,IN,2009,18081,38940
32779,JOHNSON,10,67000.99076340414,IN,2009,18081,38745
32780,JOHNSON,10,67000.99076340414,IN,2009,18081,140272
32781,JOHNSON,10,67000.99076340414,IN,2009,18081,141726
32782,JOHNSON,10,67000.99076340414,IN,2009,18081,143479
32783,JOHNSON,10,67000.99076340414,IN,2009,18081,145416
32784,JOHNSON,10,67000.99076340414,IN,2009,18081,147103
32785,JOHNSON,10,67000.99076340414,IN,2009,18081,148994
32786,JOHNSON,16,71779.40115022972,IN,2010,18081,39915
32787,JOHNSON,16,71779.40115022972,IN,2010,18081,39720
32788,JOHNSON,16,71779.40115022972,IN,2010,18081,39525
32789,JOHNSON,16,71779.40115022972,IN,2010,18081,39330
32790,JOHNSON,16,71779.40115022972,IN,2010,18081,39135
32791,JOHNSON,16,71779.40115022972,IN,2010,18081,38940
32792,JOHNSON,16,71779.40115022972,IN,2010,18081,38745
32793,JOHNSON,16,71779.40115022972,IN,2010,18081,140272
32794,JOHNSON,16,71779.40115022972,IN,2010,18081,141726
32795,JOHNSON,16,71779.40115022972,IN,2010,18081,143479
32796,JOHNSON,16,71779.40115022972,IN,2010,18081,145416
32797,JOHNSON,16,71779.40115022972,IN,2010,18081,147103
32798,JOHNSON,16,71779.40115022972,IN,2010,18081,148994
32799,JOHNSON,10,78741.03358680526,IN,2011,18081,39915
32800,JOHNSON,10,78741.03358680526,IN,2011,18081,39720
32801,JOHNSON,10,78741.03358680526,IN,2011,18081,39525
32802,JOHNSON,10,78741.03358680526,IN,2011,18081,39330
32803,JOHNSON,10,78741.03358680526,IN,2011,18081,39135
32804,JOHNSON,10,78741.03358680526,IN,2011,18081,38940
32805,JOHNSON,10,78741.03358680526,IN,2011,18081,38745
32806,JOHNSON,10,78741.03358680526,IN,2011,18081,140272
32807,JOHNSON,10,78741.03358680526,IN,2011,18081,141726
32808,JOHNSON,10,78741.03358680526,IN,2011,18081,143479
32809,JOHNSON,10,78741.03358680526,IN,2011,18081,145416
32810,JOHNSON,10,78741.03358680526,IN,2011,18081,147103
32811,JOHNSON,10,78741.03358680526,IN,2011,18081,148994
32812,JOHNSON,14,82167.28839611754,IN,2012,18081,39915
32813,JOHNSON,14,82167.28839611754,IN,2012,18081,39720
32814,JOHNSON,14,82167.28839611754,IN,2012,18081,39525
32815,JOHNSON,14,82167.28839611754,IN,2012,18081,39330
32816,JOHNSON,14,82167.28839611754,IN,2012,18081,39135
32817,JOHNSON,14,82167.28839611754,IN,2012,18081,38940
32818,JOHNSON,14,82167.28839611754,IN,2012,18081,38745
32819,JOHNSON,14,82167.28839611754,IN,2012,18081,140272
32820,JOHNSON,14,82167.28839611754,IN,2012,18081,141726
32821,JOHNSON,14,82167.28839611754,IN,2012,18081,143479
32822,JOHNSON,14,82167.28839611754,IN,2012,18081,145416
32823,JOHNSON,14,82167.28839611754,IN,2012,18081,147103
32824,JOHNSON,14,82167.28839611754,IN,2012,18081,148994
32825,KNOX,0,14528.77364545026,IN,2006,18083,75318
32826,KNOX,0,14528.77364545026,IN,2006,18083,75584
32827,KNOX,0,14528.77364545026,IN,2006,18083,75850
32828,KNOX,0,14528.77364545026,IN,2006,18083,76116
32829,KNOX,0,14528.77364545026,IN,2006,18083,76382
32830,KNOX,0,14528.77364545026,IN,2006,18083,76647
32831,KNOX,0,14528.77364545026,IN,2006,18083,76913
32832,KNOX,0,14528.77364545026,IN,2006,18083,38393
32833,KNOX,0,14528.77364545026,IN,2006,18083,38470
32834,KNOX,0,14528.77364545026,IN,2006,18083,37975
32835,KNOX,0,14528.77364545026,IN,2006,18083,38055
32836,KNOX,0,14528.77364545026,IN,2006,18083,37961
32837,KNOX,0,14528.77364545026,IN,2006,18083,37763
32838,KNOX,0,16918.180294212772,IN,2007,18083,75318
32839,KNOX,0,16918.180294212772,IN,2007,18083,75584
32840,KNOX,0,16918.180294212772,IN,2007,18083,75850
32841,KNOX,0,16918.180294212772,IN,2007,18083,76116
32842,KNOX,0,16918.180294212772,IN,2007,18083,76382
32843,KNOX,0,16918.180294212772,IN,2007,18083,76647
32844,KNOX,0,16918.180294212772,IN,2007,18083,76913
32845,KNOX,0,16918.180294212772,IN,2007,18083,38393
32846,KNOX,0,16918.180294212772,IN,2007,18083,38470
32847,KNOX,0,16918.180294212772,IN,2007,18083,37975
32848,KNOX,0,16918.180294212772,IN,2007,18083,38055
32849,KNOX,0,16918.180294212772,IN,2007,18083,37961
32850,KNOX,0,16918.180294212772,IN,2007,18083,37763
32851,KNOX,0,17744.515700350283,IN,2008,18083,75318
32852,KNOX,0,17744.515700350283,IN,2008,18083,75584
32853,KNOX,0,17744.515700350283,IN,2008,18083,75850
32854,KNOX,0,17744.515700350283,IN,2008,18083,76116
32855,KNOX,0,17744.515700350283,IN,2008,18083,76382
32856,KNOX,0,17744.515700350283,IN,2008,18083,76647
32857,KNOX,0,17744.515700350283,IN,2008,18083,76913
32858,KNOX,0,17744.515700350283,IN,2008,18083,38393
32859,KNOX,0,17744.515700350283,IN,2008,18083,38470
32860,KNOX,0,17744.515700350283,IN,2008,18083,37975
32861,KNOX,0,17744.515700350283,IN,2008,18083,38055
32862,KNOX,0,17744.515700350283,IN,2008,18083,37961
32863,KNOX,0,17744.515700350283,IN,2008,18083,37763
32864,KNOX,0,18965.403107250164,IN,2009,18083,75318
32865,KNOX,0,18965.403107250164,IN,2009,18083,75584
32866,KNOX,0,18965.403107250164,IN,2009,18083,75850
32867,KNOX,0,18965.403107250164,IN,2009,18083,76116
32868,KNOX,0,18965.403107250164,IN,2009,18083,76382
32869,KNOX,0,18965.403107250164,IN,2009,18083,76647
32870,KNOX,0,18965.403107250164,IN,2009,18083,76913
32871,KNOX,0,18965.403107250164,IN,2009,18083,38393
32872,KNOX,0,18965.403107250164,IN,2009,18083,38470
32873,KNOX,0,18965.403107250164,IN,2009,18083,37975
32874,KNOX,0,18965.403107250164,IN,2009,18083,38055
32875,KNOX,0,18965.403107250164,IN,2009,18083,37961
32876,KNOX,0,18965.403107250164,IN,2009,18083,37763
32877,KNOX,0,20135.58411930015,IN,2010,18083,75318
32878,KNOX,0,20135.58411930015,IN,2010,18083,75584
32879,KNOX,0,20135.58411930015,IN,2010,18083,75850
32880,KNOX,0,20135.58411930015,IN,2010,18083,76116
32881,KNOX,0,20135.58411930015,IN,2010,18083,76382
32882,KNOX,0,20135.58411930015,IN,2010,18083,76647
32883,KNOX,0,20135.58411930015,IN,2010,18083,76913
32884,KNOX,0,20135.58411930015,IN,2010,18083,38393
32885,KNOX,0,20135.58411930015,IN,2010,18083,38470
32886,KNOX,0,20135.58411930015,IN,2010,18083,37975
32887,KNOX,0,20135.58411930015,IN,2010,18083,38055
32888,KNOX,0,20135.58411930015,IN,2010,18083,37961
32889,KNOX,0,20135.58411930015,IN,2010,18083,37763
32890,KNOX,0,22675.653237487633,IN,2011,18083,75318
32891,KNOX,0,22675.653237487633,IN,2011,18083,75584
32892,KNOX,0,22675.653237487633,IN,2011,18083,75850
32893,KNOX,0,22675.653237487633,IN,2011,18083,76116
32894,KNOX,0,22675.653237487633,IN,2011,18083,76382
32895,KNOX,0,22675.653237487633,IN,2011,18083,76647
32896,KNOX,0,22675.653237487633,IN,2011,18083,76913
32897,KNOX,0,22675.653237487633,IN,2011,18083,38393
32898,KNOX,0,22675.653237487633,IN,2011,18083,38470
32899,KNOX,0,22675.653237487633,IN,2011,18083,37975
32900,KNOX,0,22675.653237487633,IN,2011,18083,38055
32901,KNOX,0,22675.653237487633,IN,2011,18083,37961
32902,KNOX,0,22675.653237487633,IN,2011,18083,37763
32903,KNOX,0,25914.297503850077,IN,2012,18083,75318
32904,KNOX,0,25914.297503850077,IN,2012,18083,75584
32905,KNOX,0,25914.297503850077,IN,2012,18083,75850
32906,KNOX,0,25914.297503850077,IN,2012,18083,76116
32907,KNOX,0,25914.297503850077,IN,2012,18083,76382
32908,KNOX,0,25914.297503850077,IN,2012,18083,76647
32909,KNOX,0,25914.297503850077,IN,2012,18083,76913
32910,KNOX,0,25914.297503850077,IN,2012,18083,38393
32911,KNOX,0,25914.297503850077,IN,2012,18083,38470
32912,KNOX,0,25914.297503850077,IN,2012,18083,37975
32913,KNOX,0,25914.297503850077,IN,2012,18083,38055
32914,KNOX,0,25914.297503850077,IN,2012,18083,37961
32915,KNOX,0,25914.297503850077,IN,2012,18083,37763
32916,KOSCIUSKO,0,13597.111535500213,IN,2006,18085,35153
32917,KOSCIUSKO,0,13597.111535500213,IN,2006,18085,35443
32918,KOSCIUSKO,0,13597.111535500213,IN,2006,18085,35732
32919,KOSCIUSKO,0,13597.111535500213,IN,2006,18085,36022
32920,KOSCIUSKO,0,13597.111535500213,IN,2006,18085,36312
32921,KOSCIUSKO,0,13597.111535500213,IN,2006,18085,36602
32922,KOSCIUSKO,0,13597.111535500213,IN,2006,18085,36892
32923,KOSCIUSKO,0,13597.111535500213,IN,2006,18085,77341
32924,KOSCIUSKO,0,13597.111535500213,IN,2006,18085,77347
32925,KOSCIUSKO,0,13597.111535500213,IN,2006,18085,77605
32926,KOSCIUSKO,0,13597.111535500213,IN,2006,18085,77870
32927,KOSCIUSKO,0,13597.111535500213,IN,2006,18085,78382
32928,KOSCIUSKO,0,13597.111535500213,IN,2006,18085,78553
32929,KOSCIUSKO,0,17552.121160500432,IN,2007,18085,35153
32930,KOSCIUSKO,0,17552.121160500432,IN,2007,18085,35443
32931,KOSCIUSKO,0,17552.121160500432,IN,2007,18085,35732
32932,KOSCIUSKO,0,17552.121160500432,IN,2007,18085,36022
32933,KOSCIUSKO,0,17552.121160500432,IN,2007,18085,36312
32934,KOSCIUSKO,0,17552.121160500432,IN,2007,18085,36602
32935,KOSCIUSKO,0,17552.121160500432,IN,2007,18085,36892
32936,KOSCIUSKO,0,17552.121160500432,IN,2007,18085,77341
32937,KOSCIUSKO,0,17552.121160500432,IN,2007,18085,77347
32938,KOSCIUSKO,0,17552.121160500432,IN,2007,18085,77605
32939,KOSCIUSKO,0,17552.121160500432,IN,2007,18085,77870
32940,KOSCIUSKO,0,17552.121160500432,IN,2007,18085,78382
32941,KOSCIUSKO,0,17552.121160500432,IN,2007,18085,78553
32942,KOSCIUSKO,0,19632.731991000463,IN,2008,18085,35153
32943,KOSCIUSKO,0,19632.731991000463,IN,2008,18085,35443
32944,KOSCIUSKO,0,19632.731991000463,IN,2008,18085,35732
32945,KOSCIUSKO,0,19632.731991000463,IN,2008,18085,36022
32946,KOSCIUSKO,0,19632.731991000463,IN,2008,18085,36312
32947,KOSCIUSKO,0,19632.731991000463,IN,2008,18085,36602
32948,KOSCIUSKO,0,19632.731991000463,IN,2008,18085,36892
32949,KOSCIUSKO,0,19632.731991000463,IN,2008,18085,77341
32950,KOSCIUSKO,0,19632.731991000463,IN,2008,18085,77347
32951,KOSCIUSKO,0,19632.731991000463,IN,2008,18085,77605
32952,KOSCIUSKO,0,19632.731991000463,IN,2008,18085,77870
32953,KOSCIUSKO,0,19632.731991000463,IN,2008,18085,78382
32954,KOSCIUSKO,0,19632.731991000463,IN,2008,18085,78553
32955,KOSCIUSKO,10,22373.608470225565,IN,2009,18085,35153
32956,KOSCIUSKO,10,22373.608470225565,IN,2009,18085,35443
32957,KOSCIUSKO,10,22373.608470225565,IN,2009,18085,35732
32958,KOSCIUSKO,10,22373.608470225565,IN,2009,18085,36022
32959,KOSCIUSKO,10,22373.608470225565,IN,2009,18085,36312
32960,KOSCIUSKO,10,22373.608470225565,IN,2009,18085,36602
32961,KOSCIUSKO,10,22373.608470225565,IN,2009,18085,36892
32962,KOSCIUSKO,10,22373.608470225565,IN,2009,18085,77341
32963,KOSCIUSKO,10,22373.608470225565,IN,2009,18085,77347
32964,KOSCIUSKO,10,22373.608470225565,IN,2009,18085,77605
32965,KOSCIUSKO,10,22373.608470225565,IN,2009,18085,77870
32966,KOSCIUSKO,10,22373.608470225565,IN,2009,18085,78382
32967,KOSCIUSKO,10,22373.608470225565,IN,2009,18085,78553
32968,KOSCIUSKO,0,24941.296305450567,IN,2010,18085,35153
32969,KOSCIUSKO,0,24941.296305450567,IN,2010,18085,35443
32970,KOSCIUSKO,0,24941.296305450567,IN,2010,18085,35732
32971,KOSCIUSKO,0,24941.296305450567,IN,2010,18085,36022
32972,KOSCIUSKO,0,24941.296305450567,IN,2010,18085,36312
32973,KOSCIUSKO,0,24941.296305450567,IN,2010,18085,36602
32974,KOSCIUSKO,0,24941.296305450567,IN,2010,18085,36892
32975,KOSCIUSKO,0,24941.296305450567,IN,2010,18085,77341
32976,KOSCIUSKO,0,24941.296305450567,IN,2010,18085,77347
32977,KOSCIUSKO,0,24941.296305450567,IN,2010,18085,77605
32978,KOSCIUSKO,0,24941.296305450567,IN,2010,18085,77870
32979,KOSCIUSKO,0,24941.296305450567,IN,2010,18085,78382
32980,KOSCIUSKO,0,24941.296305450567,IN,2010,18085,78553
32981,KOSCIUSKO,0,27098.461613175634,IN,2011,18085,35153
32982,KOSCIUSKO,0,27098.461613175634,IN,2011,18085,35443
32983,KOSCIUSKO,0,27098.461613175634,IN,2011,18085,35732
32984,KOSCIUSKO,0,27098.461613175634,IN,2011,18085,36022
32985,KOSCIUSKO,0,27098.461613175634,IN,2011,18085,36312
32986,KOSCIUSKO,0,27098.461613175634,IN,2011,18085,36602
32987,KOSCIUSKO,0,27098.461613175634,IN,2011,18085,36892
32988,KOSCIUSKO,0,27098.461613175634,IN,2011,18085,77341
32989,KOSCIUSKO,0,27098.461613175634,IN,2011,18085,77347
32990,KOSCIUSKO,0,27098.461613175634,IN,2011,18085,77605
32991,KOSCIUSKO,0,27098.461613175634,IN,2011,18085,77870
32992,KOSCIUSKO,0,27098.461613175634,IN,2011,18085,78382
32993,KOSCIUSKO,0,27098.461613175634,IN,2011,18085,78553
32994,KOSCIUSKO,11,30299.282859038216,IN,2012,18085,35153
32995,KOSCIUSKO,11,30299.282859038216,IN,2012,18085,35443
32996,KOSCIUSKO,11,30299.282859038216,IN,2012,18085,35732
32997,KOSCIUSKO,11,30299.282859038216,IN,2012,18085,36022
32998,KOSCIUSKO,11,30299.282859038216,IN,2012,18085,36312
32999,KOSCIUSKO,11,30299.282859038216,IN,2012,18085,36602
33000,KOSCIUSKO,11,30299.282859038216,IN,2012,18085,36892
33001,KOSCIUSKO,11,30299.282859038216,IN,2012,18085,77341
33002,KOSCIUSKO,11,30299.282859038216,IN,2012,18085,77347
33003,KOSCIUSKO,11,30299.282859038216,IN,2012,18085,77605
33004,KOSCIUSKO,11,30299.282859038216,IN,2012,18085,77870
33005,KOSCIUSKO,11,30299.282859038216,IN,2012,18085,78382
33006,KOSCIUSKO,11,30299.282859038216,IN,2012,18085,78553
33007,LA PORTE,10,23474.253498001002,IN,2006,18091,46666
33008,LA PORTE,10,23474.253498001002,IN,2006,18091,46588
33009,LA PORTE,10,23474.253498001002,IN,2006,18091,46511
33010,LA PORTE,10,23474.253498001002,IN,2006,18091,46434
33011,LA PORTE,10,23474.253498001002,IN,2006,18091,46356
33012,LA PORTE,10,23474.253498001002,IN,2006,18091,46279
33013,LA PORTE,10,23474.253498001002,IN,2006,18091,46202
33014,LA PORTE,10,23474.253498001002,IN,2006,18091,111455
33015,LA PORTE,10,23474.253498001002,IN,2006,18091,111299
33016,LA PORTE,10,23474.253498001002,IN,2006,18091,111296
33017,LA PORTE,10,23474.253498001002,IN,2006,18091,111421
33018,LA PORTE,10,23474.253498001002,IN,2006,18091,111737
33019,LA PORTE,10,23474.253498001002,IN,2006,18091,110853
33020,LA PORTE,16,25717.405919451056,IN,2007,18091,46666
33021,LA PORTE,16,25717.405919451056,IN,2007,18091,46588
33022,LA PORTE,16,25717.405919451056,IN,2007,18091,46511
33023,LA PORTE,16,25717.405919451056,IN,2007,18091,46434
33024,LA PORTE,16,25717.405919451056,IN,2007,18091,46356
33025,LA PORTE,16,25717.405919451056,IN,2007,18091,46279
33026,LA PORTE,16,25717.405919451056,IN,2007,18091,46202
33027,LA PORTE,16,25717.405919451056,IN,2007,18091,111455
33028,LA PORTE,16,25717.405919451056,IN,2007,18091,111299
33029,LA PORTE,16,25717.405919451056,IN,2007,18091,111296
33030,LA PORTE,16,25717.405919451056,IN,2007,18091,111421
33031,LA PORTE,16,25717.405919451056,IN,2007,18091,111737
33032,LA PORTE,16,25717.405919451056,IN,2007,18091,110853
33033,LA PORTE,0,27755.668601726178,IN,2008,18091,46666
33034,LA PORTE,0,27755.668601726178,IN,2008,18091,46588
33035,LA PORTE,0,27755.668601726178,IN,2008,18091,46511
33036,LA PORTE,0,27755.668601726178,IN,2008,18091,46434
33037,LA PORTE,0,27755.668601726178,IN,2008,18091,46356
33038,LA PORTE,0,27755.668601726178,IN,2008,18091,46279
33039,LA PORTE,0,27755.668601726178,IN,2008,18091,46202
33040,LA PORTE,0,27755.668601726178,IN,2008,18091,111455
33041,LA PORTE,0,27755.668601726178,IN,2008,18091,111299
33042,LA PORTE,0,27755.668601726178,IN,2008,18091,111296
33043,LA PORTE,0,27755.668601726178,IN,2008,18091,111421
33044,LA PORTE,0,27755.668601726178,IN,2008,18091,111737
33045,LA PORTE,0,27755.668601726178,IN,2008,18091,110853
33046,LA PORTE,10,33468.26977361371,IN,2009,18091,46666
33047,LA PORTE,10,33468.26977361371,IN,2009,18091,46588
33048,LA PORTE,10,33468.26977361371,IN,2009,18091,46511
33049,LA PORTE,10,33468.26977361371,IN,2009,18091,46434
33050,LA PORTE,10,33468.26977361371,IN,2009,18091,46356
33051,LA PORTE,10,33468.26977361371,IN,2009,18091,46279
33052,LA PORTE,10,33468.26977361371,IN,2009,18091,46202
33053,LA PORTE,10,33468.26977361371,IN,2009,18091,111455
33054,LA PORTE,10,33468.26977361371,IN,2009,18091,111299
33055,LA PORTE,10,33468.26977361371,IN,2009,18091,111296
33056,LA PORTE,10,33468.26977361371,IN,2009,18091,111421
33057,LA PORTE,10,33468.26977361371,IN,2009,18091,111737
33058,LA PORTE,10,33468.26977361371,IN,2009,18091,110853
33059,LA PORTE,11,37959.09729930197,IN,2010,18091,46666
33060,LA PORTE,11,37959.09729930197,IN,2010,18091,46588
33061,LA PORTE,11,37959.09729930197,IN,2010,18091,46511
33062,LA PORTE,11,37959.09729930197,IN,2010,18091,46434
33063,LA PORTE,11,37959.09729930197,IN,2010,18091,46356
33064,LA PORTE,11,37959.09729930197,IN,2010,18091,46279
33065,LA PORTE,11,37959.09729930197,IN,2010,18091,46202
33066,LA PORTE,11,37959.09729930197,IN,2010,18091,111455
33067,LA PORTE,11,37959.09729930197,IN,2010,18091,111299
33068,LA PORTE,11,37959.09729930197,IN,2010,18091,111296
33069,LA PORTE,11,37959.09729930197,IN,2010,18091,111421
33070,LA PORTE,11,37959.09729930197,IN,2010,18091,111737
33071,LA PORTE,11,37959.09729930197,IN,2010,18091,110853
33072,LA PORTE,21,42782.273768627594,IN,2011,18091,46666
33073,LA PORTE,21,42782.273768627594,IN,2011,18091,46588
33074,LA PORTE,21,42782.273768627594,IN,2011,18091,46511
33075,LA PORTE,21,42782.273768627594,IN,2011,18091,46434
33076,LA PORTE,21,42782.273768627594,IN,2011,18091,46356
33077,LA PORTE,21,42782.273768627594,IN,2011,18091,46279
33078,LA PORTE,21,42782.273768627594,IN,2011,18091,46202
33079,LA PORTE,21,42782.273768627594,IN,2011,18091,111455
33080,LA PORTE,21,42782.273768627594,IN,2011,18091,111299
33081,LA PORTE,21,42782.273768627594,IN,2011,18091,111296
33082,LA PORTE,21,42782.273768627594,IN,2011,18091,111421
33083,LA PORTE,21,42782.273768627594,IN,2011,18091,111737
33084,LA PORTE,21,42782.273768627594,IN,2011,18091,110853
33085,LA PORTE,15,48824.542814064815,IN,2012,18091,46666
33086,LA PORTE,15,48824.542814064815,IN,2012,18091,46588
33087,LA PORTE,15,48824.542814064815,IN,2012,18091,46511
33088,LA PORTE,15,48824.542814064815,IN,2012,18091,46434
33089,LA PORTE,15,48824.542814064815,IN,2012,18091,46356
33090,LA PORTE,15,48824.542814064815,IN,2012,18091,46279
33091,LA PORTE,15,48824.542814064815,IN,2012,18091,46202
33092,LA PORTE,15,48824.542814064815,IN,2012,18091,111455
33093,LA PORTE,15,48824.542814064815,IN,2012,18091,111299
33094,LA PORTE,15,48824.542814064815,IN,2012,18091,111296
33095,LA PORTE,15,48824.542814064815,IN,2012,18091,111421
33096,LA PORTE,15,48824.542814064815,IN,2012,18091,111737
33097,LA PORTE,15,48824.542814064815,IN,2012,18091,110853
33098,LAGRANGE,0,1890.8821800000014,IN,2006,18087,507391
33099,LAGRANGE,0,1890.8821800000014,IN,2006,18087,505812
33100,LAGRANGE,0,1890.8821800000014,IN,2006,18087,504234
33101,LAGRANGE,0,1890.8821800000014,IN,2006,18087,502655
33102,LAGRANGE,0,1890.8821800000014,IN,2006,18087,501076
33103,LAGRANGE,0,1890.8821800000014,IN,2006,18087,499497
33104,LAGRANGE,0,1890.8821800000014,IN,2006,18087,497919
33105,LAGRANGE,0,1890.8821800000014,IN,2006,18087,37158
33106,LAGRANGE,0,1890.8821800000014,IN,2006,18087,37463
33107,LAGRANGE,0,1890.8821800000014,IN,2006,18087,37658
33108,LAGRANGE,0,1890.8821800000014,IN,2006,18087,38088
33109,LAGRANGE,0,1890.8821800000014,IN,2006,18087,38435
33110,LAGRANGE,0,1890.8821800000014,IN,2006,18087,38614
33111,LAGRANGE,0,2122.157819400001,IN,2007,18087,507391
33112,LAGRANGE,0,2122.157819400001,IN,2007,18087,505812
33113,LAGRANGE,0,2122.157819400001,IN,2007,18087,504234
33114,LAGRANGE,0,2122.157819400001,IN,2007,18087,502655
33115,LAGRANGE,0,2122.157819400001,IN,2007,18087,501076
33116,LAGRANGE,0,2122.157819400001,IN,2007,18087,499497
33117,LAGRANGE,0,2122.157819400001,IN,2007,18087,497919
33118,LAGRANGE,0,2122.157819400001,IN,2007,18087,37158
33119,LAGRANGE,0,2122.157819400001,IN,2007,18087,37463
33120,LAGRANGE,0,2122.157819400001,IN,2007,18087,37658
33121,LAGRANGE,0,2122.157819400001,IN,2007,18087,38088
33122,LAGRANGE,0,2122.157819400001,IN,2007,18087,38435
33123,LAGRANGE,0,2122.157819400001,IN,2007,18087,38614
33124,LAGRANGE,0,2734.58904795,IN,2008,18087,507391
33125,LAGRANGE,0,2734.58904795,IN,2008,18087,505812
33126,LAGRANGE,0,2734.58904795,IN,2008,18087,504234
33127,LAGRANGE,0,2734.58904795,IN,2008,18087,502655
33128,LAGRANGE,0,2734.58904795,IN,2008,18087,501076
33129,LAGRANGE,0,2734.58904795,IN,2008,18087,499497
33130,LAGRANGE,0,2734.58904795,IN,2008,18087,497919
33131,LAGRANGE,0,2734.58904795,IN,2008,18087,37158
33132,LAGRANGE,0,2734.58904795,IN,2008,18087,37463
33133,LAGRANGE,0,2734.58904795,IN,2008,18087,37658
33134,LAGRANGE,0,2734.58904795,IN,2008,18087,38088
33135,LAGRANGE,0,2734.58904795,IN,2008,18087,38435
33136,LAGRANGE,0,2734.58904795,IN,2008,18087,38614
33137,LAGRANGE,0,3526.442355000008,IN,2009,18087,507391
33138,LAGRANGE,0,3526.442355000008,IN,2009,18087,505812
33139,LAGRANGE,0,3526.442355000008,IN,2009,18087,504234
33140,LAGRANGE,0,3526.442355000008,IN,2009,18087,502655
33141,LAGRANGE,0,3526.442355000008,IN,2009,18087,501076
33142,LAGRANGE,0,3526.442355000008,IN,2009,18087,499497
33143,LAGRANGE,0,3526.442355000008,IN,2009,18087,497919
33144,LAGRANGE,0,3526.442355000008,IN,2009,18087,37158
33145,LAGRANGE,0,3526.442355000008,IN,2009,18087,37463
33146,LAGRANGE,0,3526.442355000008,IN,2009,18087,37658
33147,LAGRANGE,0,3526.442355000008,IN,2009,18087,38088
33148,LAGRANGE,0,3526.442355000008,IN,2009,18087,38435
33149,LAGRANGE,0,3526.442355000008,IN,2009,18087,38614
33150,LAGRANGE,0,4084.309425000011,IN,2010,18087,507391
33151,LAGRANGE,0,4084.309425000011,IN,2010,18087,505812
33152,LAGRANGE,0,4084.309425000011,IN,2010,18087,504234
33153,LAGRANGE,0,4084.309425000011,IN,2010,18087,502655
33154,LAGRANGE,0,4084.309425000011,IN,2010,18087,501076
33155,LAGRANGE,0,4084.309425000011,IN,2010,18087,499497
33156,LAGRANGE,0,4084.309425000011,IN,2010,18087,497919
33157,LAGRANGE,0,4084.309425000011,IN,2010,18087,37158
33158,LAGRANGE,0,4084.309425000011,IN,2010,18087,37463
33159,LAGRANGE,0,4084.309425000011,IN,2010,18087,37658
33160,LAGRANGE,0,4084.309425000011,IN,2010,18087,38088
33161,LAGRANGE,0,4084.309425000011,IN,2010,18087,38435
33162,LAGRANGE,0,4084.309425000011,IN,2010,18087,38614
33163,LAGRANGE,0,4423.536757500024,IN,2011,18087,507391
33164,LAGRANGE,0,4423.536757500024,IN,2011,18087,505812
33165,LAGRANGE,0,4423.536757500024,IN,2011,18087,504234
33166,LAGRANGE,0,4423.536757500024,IN,2011,18087,502655
33167,LAGRANGE,0,4423.536757500024,IN,2011,18087,501076
33168,LAGRANGE,0,4423.536757500024,IN,2011,18087,499497
33169,LAGRANGE,0,4423.536757500024,IN,2011,18087,497919
33170,LAGRANGE,0,4423.536757500024,IN,2011,18087,37158
33171,LAGRANGE,0,4423.536757500024,IN,2011,18087,37463
33172,LAGRANGE,0,4423.536757500024,IN,2011,18087,37658
33173,LAGRANGE,0,4423.536757500024,IN,2011,18087,38088
33174,LAGRANGE,0,4423.536757500024,IN,2011,18087,38435
33175,LAGRANGE,0,4423.536757500024,IN,2011,18087,38614
33176,LAGRANGE,0,4829.995027500033,IN,2012,18087,507391
33177,LAGRANGE,0,4829.995027500033,IN,2012,18087,505812
33178,LAGRANGE,0,4829.995027500033,IN,2012,18087,504234
33179,LAGRANGE,0,4829.995027500033,IN,2012,18087,502655
33180,LAGRANGE,0,4829.995027500033,IN,2012,18087,501076
33181,LAGRANGE,0,4829.995027500033,IN,2012,18087,499497
33182,LAGRANGE,0,4829.995027500033,IN,2012,18087,497919
33183,LAGRANGE,0,4829.995027500033,IN,2012,18087,37158
33184,LAGRANGE,0,4829.995027500033,IN,2012,18087,37463
33185,LAGRANGE,0,4829.995027500033,IN,2012,18087,37658
33186,LAGRANGE,0,4829.995027500033,IN,2012,18087,38088
33187,LAGRANGE,0,4829.995027500033,IN,2012,18087,38435
33188,LAGRANGE,0,4829.995027500033,IN,2012,18087,38614
33189,LAKE,28,88087.92493446694,IN,2006,18089,113226
33190,LAKE,28,88087.92493446694,IN,2006,18089,113016
33191,LAKE,28,88087.92493446694,IN,2006,18089,112805
33192,LAKE,28,88087.92493446694,IN,2006,18089,112595
33193,LAKE,28,88087.92493446694,IN,2006,18089,112385
33194,LAKE,28,88087.92493446694,IN,2006,18089,112175
33195,LAKE,28,88087.92493446694,IN,2006,18089,111965
33196,LAKE,28,88087.92493446694,IN,2006,18089,495939
33197,LAKE,28,88087.92493446694,IN,2006,18089,494888
33198,LAKE,28,88087.92493446694,IN,2006,18089,493387
33199,LAKE,28,88087.92493446694,IN,2006,18089,491768
33200,LAKE,28,88087.92493446694,IN,2006,18089,490973
33201,LAKE,28,88087.92493446694,IN,2006,18089,487895
