,County,Deaths,MME,QUANTITY,State,Year,County Code,Population,MME_Per_Capita,Deaths_Per_100000
3029,FAIRFIELD,19.0,60273.640686977174,42222.0,OH,2012,39045.0,147279.0,0.40924803052015,12.900685094276849
3030,FAYETTE,,10397.05210803756,5684.0,OH,2006,39047.0,29039.0,0.35803753944824407,
3031,FAYETTE,,11692.79476672506,7156.0,OH,2007,39047.0,29000.0,0.40319981954224343,
3032,FAYETTE,,13165.337420212607,8637.0,OH,2008,39047.0,28961.0,0.45458849557033965,
3033,FAYETTE,,13668.235279987646,9295.0,OH,2009,39047.0,28922.0,0.4725895608874783,
3034,FAYETTE,,13735.395112500113,9347.0,OH,2010,39047.0,29017.0,0.4733568291863429,
3035,FAYETTE,,14511.585225000119,10000.0,OH,2011,39047.0,28865.0,0.5027398311103454,
3036,FAYETTE,,13334.629706362644,9607.0,OH,2012,39047.0,28765.0,0.46357134386798693,
3037,FRANKLIN,179.0,443400.2431225471,254503.0,OH,2006,39049.0,1089884.0,0.40683250981072033,16.423766198971634
3038,FRANKLIN,210.0,503574.7981076359,296485.0,OH,2007,39049.0,1108395.0,0.45432792290441215,18.946314265221332
3039,FRANKLIN,194.0,585986.0862353605,339594.0,OH,2008,39049.0,1126905.0,0.5199959945473314,17.215293214601054
3040,FRANKLIN,131.0,673269.1223851857,382743.0,OH,2009,39049.0,1145416.0,0.5877944104021471,11.436892797027456
3041,FRANKLIN,239.0,668352.4663867244,407331.0,OH,2010,39049.0,1166261.0,0.5730728082193646,20.492839938915903
3042,FRANKLIN,244.0,649619.9195726912,422240.0,OH,2011,39049.0,1180741.0,0.5501798612673662,20.664989188992337
3043,FRANKLIN,232.0,611920.2770784893,413574.0,OH,2012,39049.0,1199071.0,0.5103286436570389,19.348312151657407
3044,FULTON,,6821.59953300006,4425.0,OH,2006,39051.0,42562.0,0.16027441222217143,
3045,FULTON,,7423.498060500086,5367.0,OH,2007,39051.0,42534.0,0.17453091786570946,
3046,FULTON,,7763.698784625101,5978.0,OH,2008,39051.0,42506.0,0.18264947971169015,
3047,FULTON,,8044.222959300094,6513.0,OH,2009,39051.0,42478.0,0.1893738631597555,
3048,FULTON,,9037.122938400136,7815.0,OH,2010,39051.0,42630.0,0.2119897475580609,
3049,FULTON,,10162.030755000163,9332.0,OH,2011,39051.0,42360.0,0.23989685446176023,
3050,FULTON,,10723.574786362717,10123.0,OH,2012,39051.0,42330.0,0.25333273768870107,
3051,GALLIA,,20626.853757087967,14712.0,OH,2006,39053.0,31705.0,0.6505867767572296,
3052,GALLIA,,24078.31122522517,16094.0,OH,2007,39053.0,31557.0,0.7630101475179887,
3053,GALLIA,,25158.068105312843,16617.0,OH,2008,39053.0,31408.0,0.8010082814987532,
3054,GALLIA,,26521.133607937765,16279.0,OH,2009,39053.0,31259.0,0.8484319270590155,
3055,GALLIA,,24652.38150750034,15802.0,OH,2010,39053.0,31074.0,0.7933443234697928,
3056,GALLIA,,24569.612178862808,16489.0,OH,2011,39053.0,31026.0,0.7919039572894607,
3057,GALLIA,,23343.442034062704,16045.0,OH,2012,39053.0,30883.0,0.7558670476981739,
3058,GEAUGA,,15489.118456762737,10007.0,OH,2006,39055.0,93145.0,0.16629039086115988,
3059,GEAUGA,,17162.773510537827,11289.0,OH,2007,39055.0,93226.0,0.18409857239973643,
3060,GEAUGA,,16845.811834087934,12429.0,OH,2008,39055.0,93306.0,0.18054371459593097,
3061,GEAUGA,,18902.61712590048,14103.0,OH,2009,39055.0,93387.0,0.20241165393363617,
3062,GEAUGA,,20230.50281317549,15108.0,OH,2010,39055.0,93393.0,0.21661690718978394,
3063,GEAUGA,10.0,21656.916225900546,16353.0,OH,2011,39055.0,93290.0,0.23214617028513823,10.719262514738986
3064,GEAUGA,,22785.169164075654,17528.0,OH,2012,39055.0,93776.0,0.24297441951112922,
3065,GREENE,21.0,36252.53724288943,21009.0,OH,2006,39057.0,159702.0,0.22700114740510097,13.14949092685126
3066,GREENE,20.0,38629.09225733952,24670.0,OH,2007,39057.0,160329.0,0.24093640113354117,12.474349618596762
3067,GREENE,31.0,43771.59363630233,28947.0,OH,2008,39057.0,160956.0,0.2719475734753742,19.259921966251646
3068,GREENE,17.0,55547.4408540775,34892.0,OH,2009,39057.0,161583.0,0.34377032765871096,10.52090875896598
3069,GREENE,28.0,55189.18585999002,38028.0,OH,2010,39057.0,161593.0,0.3415320333182132,17.327483244942538
3070,GREENE,23.0,56227.176774078,45301.0,OH,2011,39057.0,163554.0,0.3437835624569133,14.06263374787532
3071,GREENE,23.0,55584.6600779279,50220.0,OH,2012,39057.0,164337.0,0.33823582077029457,13.995630929127342
3072,GUERNSEY,,11214.346857499988,7402.0,OH,2006,39059.0,40704.0,0.2755097007050901,
3073,GUERNSEY,,15722.215255000037,11219.0,OH,2007,39059.0,40560.0,0.3876285812376735,
3074,GUERNSEY,,20645.786565000224,14335.0,OH,2008,39059.0,40417.0,0.510819372170132,
3075,GUERNSEY,,23134.531200000216,15334.0,OH,2009,39059.0,40273.0,0.5744427085143946,
3076,GUERNSEY,12.0,22003.70374500032,16380.0,OH,2010,39059.0,40142.0,0.5481466729360849,29.893876737581582
3077,GUERNSEY,,22170.641097037817,16668.0,OH,2011,39059.0,39902.0,0.5556273143460934,
3078,GUERNSEY,,22675.646801812818,16770.0,OH,2012,39059.0,39871.0,0.5687253091673853,
3079,HAMILTON,116.0,297810.87467403733,186028.0,OH,2006,39061.0,791464.0,0.37627848477509696,14.656383613152336
3080,HAMILTON,109.0,329059.9743558938,184841.0,OH,2007,39061.0,793511.0,0.4146886109403572,13.736419532936532
3081,HAMILTON,125.0,360608.07971794135,207818.0,OH,2008,39061.0,795558.0,0.45327691974430695,15.712242224954059
3082,HAMILTON,80.0,386012.1690811905,224205.0,OH,2009,39061.0,797605.0,0.4839640788124328,10.030027394512322
3083,HAMILTON,114.0,417190.80838459305,246869.0,OH,2010,39061.0,802263.0,0.5200175109466509,14.209804016887231
3084,HAMILTON,180.0,415780.5018873914,277756.0,OH,2011,39061.0,800567.0,0.5193575327079325,22.48406441934279
3085,HAMILTON,173.0,398513.43880523357,260683.0,OH,2012,39061.0,802367.0,0.4966722694293678,21.56120578239135
3086,HANCOCK,,12167.551702887695,10503.0,OH,2006,39063.0,74320.0,0.16371840289138448,
3087,HANCOCK,,13475.995354212671,11630.0,OH,2007,39063.0,74462.0,0.18097815468578163,
3088,HANCOCK,,14458.486350862715,12677.0,OH,2008,39063.0,74603.0,0.19380569616319338,
3089,HANCOCK,,15349.301216362766,13957.0,OH,2009,39063.0,74745.0,0.20535555845023434,
3090,HANCOCK,,17091.866017500288,15405.0,OH,2010,39063.0,74690.0,0.22883740818717752,
3091,HANCOCK,10.0,17780.017713862857,17184.0,OH,2011,39063.0,74904.0,0.23737073739537085,13.350421873331198
3092,HANCOCK,,16966.445955450294,16079.0,OH,2012,39063.0,75454.0,0.22485813814311095,
3093,HARDIN,10.0,7095.199041450094,6239.0,OH,2006,39065.0,32238.0,0.22008806506142112,31.01929400086854
3094,HARDIN,,8268.4794030751,7291.0,OH,2007,39065.0,32166.0,0.2570565007484642,
3095,HARDIN,,8393.210601712653,7139.0,OH,2008,39065.0,32095.0,0.2615114691295421,
3096,HARDIN,,8969.408584987592,7465.0,OH,2009,39065.0,32024.0,0.28008395531437646,
3097,HARDIN,,9911.531505000106,8299.0,OH,2010,39065.0,32124.0,0.30853976793052257,
3098,HARDIN,,9668.387677500092,8290.0,OH,2011,39065.0,31800.0,0.3040373483490595,
3099,HARDIN,,9283.703572500106,8134.0,OH,2012,39065.0,31627.0,0.2935372805672402,
3100,HARRISON,,2085.801011587502,1337.0,OH,2006,39067.0,16214.0,0.12864197678472322,
3101,HARRISON,,2692.480177725004,1569.0,OH,2007,39067.0,16124.0,0.16698587061058076,
3102,HARRISON,,2608.856707500004,1579.0,OH,2008,39067.0,16033.0,0.16271793847065455,
3103,HARRISON,,2799.6735113625077,1663.0,OH,2009,39067.0,15943.0,0.1756051879422008,
3104,HARRISON,,3389.7540000000126,2136.0,OH,2010,39067.0,15824.0,0.21421600101112315,
3105,HARRISON,,3704.81837636252,2235.0,OH,2011,39067.0,15787.0,0.23467526296082347,
3106,HARRISON,,3624.019455000014,2931.0,OH,2012,39067.0,15682.0,0.23109421342941042,
3107,HENRY,,3219.609525000001,2345.0,OH,2006,39069.0,28702.0,0.1121736995679744,
3108,HENRY,,3205.7529374999967,2497.0,OH,2007,39069.0,28564.0,0.11223053275101515,
3109,HENRY,,2942.9019374999957,2337.0,OH,2008,39069.0,28425.0,0.10353217018469642,
3110,HENRY,,3265.3194750000093,2664.0,OH,2009,39069.0,28287.0,0.11543534043907128,
3111,HENRY,,4158.439800000008,3281.0,OH,2010,39069.0,28170.0,0.1476194462193826,
3112,HENRY,,4988.614068862533,4384.0,OH,2011,39069.0,27996.0,0.1781902439227937,
3113,HENRY,,4843.282451362519,4639.0,OH,2012,39069.0,27817.0,0.17411232165087964,
3114,HIGHLAND,,18652.328850000307,9834.0,OH,2006,39071.0,43619.0,0.42761935968271414,
3115,HIGHLAND,,20549.35019985053,12272.0,OH,2007,39071.0,43557.0,0.47178065982162526,
3116,HIGHLAND,,22289.25954780056,14200.0,OH,2008,39071.0,43496.0,0.5124438924912764,
3117,HIGHLAND,,25062.458344313232,15826.0,OH,2009,39071.0,43435.0,0.5770106675334,
3118,HIGHLAND,,25609.36934385081,16500.0,OH,2010,39071.0,43616.0,0.5871553866436814,
3119,HIGHLAND,,25575.874609538263,17961.0,OH,2011,39071.0,43367.0,0.589754297266084,
3120,HIGHLAND,,24007.172707500547,17710.0,OH,2012,39071.0,42956.0,0.5588782174201636,
3121,HOCKING,,6860.3712345000795,5188.0,OH,2006,39073.0,30072.0,0.22813152548882945,
3122,HOCKING,10.0,9155.904702000087,6788.0,OH,2007,39073.0,29916.0,0.3060537739671108,33.42692873378794
3123,HOCKING,,9322.360755000103,7147.0,OH,2008,39073.0,29759.0,0.31326189572902663,
3124,HOCKING,,10144.468095000122,7474.0,OH,2009,39073.0,29602.0,0.342695361630975,
3125,HOCKING,,11047.822657500146,8130.0,OH,2010,39073.0,29480.0,0.3747565351933564,
3126,HOCKING,,11508.607702500096,8757.0,OH,2011,39073.0,29466.0,0.39057244629403703,
3127,HOCKING,,12521.826547500104,8869.0,OH,2012,39073.0,29306.0,0.42727859644782995,
3128,HOLMES,,1747.8264000000079,1305.0,OH,2006,39075.0,42050.0,0.041565431629013265,
3129,HOLMES,,2085.346537500011,1668.0,OH,2007,39075.0,42228.0,0.04938302873685732,
3130,HOLMES,,2257.453316362512,1840.0,OH,2008,39075.0,42406.0,0.05323429034482177,
3131,HOLMES,,2585.442300000009,2051.0,OH,2009,39075.0,42584.0,0.06071393715949673,
3132,HOLMES,,2748.7028250000108,2060.0,OH,2010,39075.0,42473.0,0.06471647458385353,
3133,HOLMES,,3005.4546975000153,2303.0,OH,2011,39075.0,42789.0,0.07023895621538281,
3134,HOLMES,,2645.88565500002,2180.0,OH,2012,39075.0,43126.0,0.061352447595418545,
3135,HURON,,13446.396825500184,9187.0,OH,2006,39077.0,60034.0,0.22397969193290776,
3136,HURON,,14151.679951862641,10632.0,OH,2007,39077.0,59881.0,0.2363300538044228,
3137,HURON,,16368.201742087715,12219.0,OH,2008,39077.0,59728.0,0.274045702887887,
3138,HURON,,20353.376771362982,14401.0,OH,2009,39077.0,59574.0,0.3416486516158556,
3139,HURON,,25752.252566363124,17736.0,OH,2010,39077.0,59561.0,0.4323676997760804,
3140,HURON,,28165.34308136308,19507.0,OH,2011,39077.0,59411.0,0.4740762330437643,
3141,HURON,,28775.780066813037,19674.0,OH,2012,39077.0,59199.0,0.48608557689847864,
3142,JACKSON,14.0,51704.78133950098,31191.0,OH,2006,39079.0,33630.0,1.5374600457776086,41.62949747249479
3143,JACKSON,,53452.69650908908,29964.0,OH,2007,39079.0,33519.0,1.5946984250451708,
3144,JACKSON,,30869.19319958787,18778.0,OH,2008,39079.0,33408.0,0.9240060224972423,
3145,JACKSON,,31399.708926975294,18619.0,OH,2009,39079.0,33297.0,0.9430191586922334,
3146,JACKSON,,33141.862498575276,19494.0,OH,2010,39079.0,33254.0,0.9966278492384458,
3147,JACKSON,,30482.424109725336,19492.0,OH,2011,39079.0,33127.0,0.9201685667197553,
3148,JACKSON,,30817.06275000035,20574.0,OH,2012,39079.0,32874.0,0.9374296632597295,
3149,JEFFERSON,11.0,36545.13386250103,18829.0,OH,2006,39081.0,71413.0,0.5117434341436577,15.403357932029182
3150,JEFFERSON,,39250.53406385101,22087.0,OH,2007,39081.0,70956.0,0.5531672312961696,
3151,JEFFERSON,15.0,43457.31047430095,24130.0,OH,2008,39081.0,70499.0,0.6164244950183826,21.276897544646022
3152,JEFFERSON,22.0,52025.980397025916,27248.0,OH,2009,39081.0,70042.0,0.7427826218129967,31.409725593215498
3153,JEFFERSON,13.0,51125.827636351234,29059.0,OH,2010,39081.0,69666.0,0.7338705772737237,18.660465650388996
3154,JEFFERSON,25.0,41618.851864538425,27829.0,OH,2011,39081.0,69025.0,0.6029533048104082,36.218761318362915
3155,JEFFERSON,14.0,42442.43212428848,28819.0,OH,2012,39081.0,68530.0,0.6193263114590469,20.42900919305414
3156,KNOX,,15686.998193500069,8529.0,OH,2006,39083.0,60630.0,0.2587332705508835,
3157,KNOX,,17952.07532936287,11127.0,OH,2007,39083.0,60691.0,0.29579468668110376,
3158,KNOX,,22778.9090835006,13574.0,OH,2008,39083.0,60752.0,0.3749491223910423,
3159,KNOX,,24702.25467000068,15246.0,OH,2009,39083.0,60813.0,0.4062002313650154,
3160,KNOX,,29066.60818500069,17697.0,OH,2010,39083.0,61095.0,0.4757608345200211,
3161,KNOX,,29148.958785225732,19083.0,OH,2011,39083.0,61279.0,0.47567614982662465,
3162,KNOX,,22911.934695675518,16665.0,OH,2012,39083.0,60764.0,0.37706429293126714,
3163,LAKE,28.0,51982.69570720238,41274.0,OH,2006,39085.0,229566.0,0.22643900101584025,12.196928116532936
3164,LAKE,30.0,60777.592303327874,43988.0,OH,2007,39085.0,229619.0,0.26468886417643084,13.065120917694092
3165,LAKE,27.0,74018.77980161601,52404.0,OH,2008,39085.0,229671.0,0.3222817848209657,11.755946549629687
3166,LAKE,16.0,86263.50182426683,63042.0,OH,2009,39085.0,229723.0,0.37551094937932566,6.964909913243341
3167,LAKE,39.0,86693.67991856593,66083.0,OH,2010,39085.0,230011.0,0.3769110169451284,16.955710813830642
3168,LAKE,43.0,91843.06553126566,69786.0,OH,2011,39085.0,229965.0,0.3993784512045992,18.698497597460484
3169,LAKE,47.0,88520.128365791,68888.0,OH,2012,39085.0,229562.0,0.3856044483224183,20.473771791498592
3170,LAWRENCE,,26007.343436725998,18625.0,OH,2006,39087.0,64122.0,0.4055915822451888,
3171,LAWRENCE,,30642.644142463487,21615.0,OH,2007,39087.0,63772.0,0.48050310704483923,
3172,LAWRENCE,15.0,29470.637041725804,22655.0,OH,2008,39087.0,63423.0,0.4646679759980733,23.65072607729057
3173,LAWRENCE,,31244.54792040041,23101.0,OH,2009,39087.0,63073.0,0.49537120353242137,
3174,LAWRENCE,11.0,34411.290413175484,24749.0,OH,2010,39087.0,62423.0,0.551259798682785,17.621709946654278
3175,LAWRENCE,17.0,27695.381831362887,22661.0,OH,2011,39087.0,62409.0,0.44377224168570056,27.239660946337867
3176,LAWRENCE,,27368.16436500027,22714.0,OH,2012,39087.0,62139.0,0.44043457997393376,
3177,LICKING,24.0,34399.115067714134,22784.0,OH,2006,39089.0,161249.0,0.2133291683527596,14.883813232950281
3178,LICKING,14.0,40562.93290003962,26643.0,OH,2007,39089.0,162362.0,0.24983021211884318,8.622707283724024
3179,LICKING,27.0,46876.880494264864,31072.0,OH,2008,39089.0,163474.0,0.2867543492804046,16.516387927132143
3180,LICKING,11.0,51653.40976181525,34800.0,OH,2009,39089.0,164587.0,0.31383651054952855,6.6833954078997735
3181,LICKING,22.0,51956.74872067734,37881.0,OH,2010,39089.0,166705.0,0.31166880849810946,13.196964698119432
3182,LICKING,22.0,55364.46430159026,42587.0,OH,2011,39089.0,167153.0,0.33122028501785944,13.16159446734429
3183,LICKING,13.0,54634.5220500029,43922.0,OH,2012,39089.0,167583.0,0.3260147034603922,7.757350089209526
3184,LOGAN,,12041.082058725136,8323.0,OH,2006,39091.0,45839.0,0.2626820405926206,
3185,LOGAN,,13746.422866125195,9565.0,OH,2007,39091.0,45786.0,0.30023201122887333,
3186,LOGAN,,14885.822378400228,10563.0,OH,2008,39091.0,45732.0,0.32550123279979504,
3187,LOGAN,,15562.228734975195,11582.0,OH,2009,39091.0,45679.0,0.34068672114046267,
3188,LOGAN,,15564.95580975022,12291.0,OH,2010,39091.0,45746.0,0.3402473617310851,
3189,LOGAN,,15742.464026812739,13037.0,OH,2011,39091.0,45622.0,0.3450629965107347,
3190,LOGAN,,14247.326430225101,12337.0,OH,2012,39091.0,45409.0,0.3137555645406219,
3191,LORAIN,18.0,63873.784713003486,33938.0,OH,2006,39093.0,296433.0,0.21547460880874764,6.0721984394450015
3192,LORAIN,16.0,71298.28546050488,41206.0,OH,2007,39093.0,297457.0,0.23969274705421248,5.3789287191089805
3193,LORAIN,18.0,77985.70172399338,49094.0,OH,2008,39093.0,298481.0,0.26127526282742747,6.0305346068929016
3194,LORAIN,21.0,91205.94618904463,56532.0,OH,2009,39093.0,299506.0,0.30452126564758175,7.0115456785506804
3195,LORAIN,34.0,99552.92231475744,60207.0,OH,2010,39093.0,301474.0,0.3302205905476341,11.277921147428966
3196,LORAIN,25.0,93965.47876770649,62233.0,OH,2011,39093.0,301839.0,0.31130993267174384,8.282561232975194
3197,LORAIN,70.0,95499.77006494359,64995.0,OH,2012,39093.0,301692.0,0.3165472404470241,23.20247139466741
3198,LUCAS,44.0,176551.43261367394,143675.0,OH,2006,39095.0,445913.0,0.3959324635381205,9.867395657897394
3199,LUCAS,84.0,199472.97427913515,134882.0,OH,2007,39095.0,444556.0,0.4487015680344774,18.895257290420105
3200,LUCAS,73.0,240021.9545432355,146709.0,OH,2008,39095.0,443199.0,0.5415670038588434,16.47115629773533
3201,LUCAS,28.0,258265.84494747923,150985.0,OH,2009,39095.0,441842.0,0.5845208127508911,6.337106929626427
3202,LUCAS,54.0,282666.2487420871,193707.0,OH,2010,39095.0,441437.0,0.6403320264094018,12.232776137931348
3203,LUCAS,57.0,226690.63567189392,202334.0,OH,2011,39095.0,439304.0,0.5160222435304344,12.9750696556371
3204,LUCAS,90.0,221876.5416961572,207763.0,OH,2012,39095.0,436730.0,0.5080405323567357,20.60769812011998
3205,MADISON,,13351.237638000139,14663.0,OH,2006,39097.0,42527.0,0.31394731906788953,
3206,MADISON,,12094.56063900016,12076.0,OH,2007,39097.0,42665.0,0.283477338310094,
3207,MADISON,,11921.238666000181,7688.0,OH,2008,39097.0,42804.0,0.27850758494533645,
3208,MADISON,,12586.979208862662,8013.0,OH,2009,39097.0,42943.0,0.29310898653709944,
3209,MADISON,11.0,15133.81631636261,9670.0,OH,2010,39097.0,43437.0,0.3484084148620441,25.324032506848997
3210,MADISON,,16172.24559022512,10397.0,OH,2011,39097.0,43112.0,0.3751216735531898,
3211,MADISON,,16423.088067487733,12818.0,OH,2012,39097.0,42993.0,0.3819944657848425,
3212,MAHONING,27.0,113803.58083478447,47812.0,OH,2006,39099.0,242788.0,0.4687364319273789,11.120813219763745
3213,MAHONING,26.0,112743.5395153608,51859.0,OH,2007,39099.0,241622.0,0.4666112337260713,10.760609547143886
3214,MAHONING,42.0,129597.5024390748,58320.0,OH,2008,39099.0,240455.0,0.5389678003746015,17.46688569586825
3215,MAHONING,27.0,140759.41861197437,64433.0,OH,2009,39099.0,239288.0,0.5882426975526327,11.283474307111096
3216,MAHONING,50.0,138358.7840533237,66086.0,OH,2010,39099.0,238379.0,0.5804151542431326,20.975001992625188
3217,MAHONING,47.0,135044.84135311164,70320.0,OH,2011,39099.0,237330.0,0.569017154818656,19.803648927653477
3218,MAHONING,47.0,136845.85539841198,78809.0,OH,2012,39099.0,235681.0,0.580640167847268,19.942210021172688
3219,MARION,,12469.874700862632,12579.0,OH,2006,39101.0,67395.0,0.18502670377420627,
3220,MARION,,14512.380379500142,15026.0,OH,2007,39101.0,67193.0,0.2159805393344566,
3221,MARION,,15875.631100500195,16683.0,OH,2008,39101.0,66991.0,0.23698155126062,
3222,MARION,,18134.895958687837,17812.0,OH,2009,39101.0,66788.0,0.2715292561341534,
3223,MARION,,19434.99277837547,16794.0,OH,2010,39101.0,66455.0,0.29245343132007323,
3224,MARION,13.0,20257.739772487912,17886.0,OH,2011,39101.0,66587.0,0.30422965102028793,19.523330379803866
3225,MARION,19.0,21338.03500953794,19338.0,OH,2012,39101.0,66269.0,0.3219912026669776,28.671022650107894
3226,MEDINA,,41279.77026581424,37021.0,OH,2006,39103.0,169085.0,0.24413620525661198,
3227,MEDINA,,45249.348105952246,29605.0,OH,2007,39103.0,169901.0,0.2663277326557951,
3228,MEDINA,,49025.49194400235,33326.0,OH,2008,39103.0,170717.0,0.2871740479507158,
3229,MEDINA,11.0,53467.23407748972,52459.0,OH,2009,39103.0,171533.0,0.3117023201220157,6.412760226895116
3230,MEDINA,,59371.52982817625,61738.0,OH,2010,39103.0,172507.0,0.34416881534184846,
3231,MEDINA,12.0,63027.467214076925,70447.0,OH,2011,39103.0,173483.0,0.3633063021395579,6.91710426958261
3232,MEDINA,17.0,62485.63750042657,69758.0,OH,2012,39103.0,173606.0,0.35992786827889917,9.79228828496711
3233,MEIGS,,12848.461240000037,6257.0,OH,2006,39105.0,24061.0,0.5339953135779908,
3234,MEIGS,,15321.77390000005,7034.0,OH,2007,39105.0,23972.0,0.6391529242449545,
3235,MEIGS,,14400.35884499998,6865.0,OH,2008,39105.0,23884.0,0.602929109236308,
3236,MEIGS,,15114.724139999975,7278.0,OH,2009,39105.0,23796.0,0.6351791956631356,
3237,MEIGS,,14323.515734999932,7266.0,OH,2010,39105.0,23732.0,0.6035528288808332,
3238,MEIGS,,13216.151471587476,7709.0,OH,2011,39105.0,23647.0,0.5588933679362066,
3239,MEIGS,,11104.289347500093,7748.0,OH,2012,39105.0,23571.0,0.47109962867507077,
3240,MERCER,,4884.816188850017,2704.0,OH,2006,39107.0,40569.0,0.12040760651852442,
3241,MERCER,,5025.878338837519,2984.0,OH,2007,39107.0,40593.0,0.12381145367027613,
3242,MERCER,,5551.324286212532,3491.0,OH,2008,39107.0,40617.0,0.13667489687107692,
3243,MERCER,,5882.120079075056,3909.0,OH,2009,39107.0,40640.0,0.14473720667015394,
3244,MERCER,,6369.498227700064,4423.0,OH,2010,39107.0,40786.0,0.15616873995243621,
3245,MERCER,,6196.09011633756,4402.0,OH,2011,39107.0,40708.0,0.15220816832901543,
3246,MERCER,,5687.7858274875525,4541.0,OH,2012,39107.0,40700.0,0.13974903753040668,
3247,MIAMI,,18321.66552900049,12274.0,OH,2006,39109.0,100348.0,0.1825812724618377,
3248,MIAMI,12.0,21611.68153700053,15187.0,OH,2007,39109.0,100795.0,0.21441223807729085,11.905352448038098
3249,MIAMI,21.0,22765.22043950063,15762.0,OH,2008,39109.0,101242.0,0.22485945002568727,20.742379644811443
3250,MIAMI,,23093.731691587982,16239.0,OH,2009,39109.0,101689.0,0.22710157137535014,
3251,MIAMI,14.0,23136.522750225602,17315.0,OH,2010,39109.0,102484.0,0.2257574133545295,13.660668982475311
3252,MIAMI,14.0,24241.47015135087,20655.0,OH,2011,39109.0,102717.0,0.23600251322907473,13.629681552226018
3253,MIAMI,16.0,27324.122782613456,249120.0,OH,2012,39109.0,102918.0,0.2654941097049443,15.546357294156513
3254,MONROE,,2957.385525000001,1339.0,OH,2006,39111.0,15140.0,0.19533589993394987,
3255,MONROE,,3360.563250225007,1497.0,OH,2007,39111.0,15035.0,0.22351601265214546,
3256,MONROE,,2974.611978862501,1445.0,OH,2008,39111.0,14929.0,0.19925058469170748,
3257,MONROE,,3174.2666288625032,1741.0,OH,2009,39111.0,14824.0,0.21413023670146406,
3258,MONROE,,3185.2079025000103,1915.0,OH,2010,39111.0,14608.0,0.21804544787103028,
3259,MONROE,,3053.1160838625105,2076.0,OH,2011,39111.0,14612.0,0.20894580371355806,
3260,MONROE,,2983.702980000015,2408.0,OH,2012,39111.0,14502.0,0.20574424079437423,
3261,MONTGOMERY,142.0,159101.18368342222,109559.0,OH,2006,39113.0,537021.0,0.296266223636361,26.44216892821696
3262,MONTGOMERY,131.0,172205.96856935052,110934.0,OH,2007,39113.0,536543.0,0.32095464588924005,24.415564083400582
3263,MONTGOMERY,164.0,177539.8089988905,115972.0,OH,2008,39113.0,536065.0,0.3311908238719008,30.593304916381406
3264,MONTGOMERY,92.0,195719.27295805485,134263.0,OH,2009,39113.0,535586.0,0.3654301511952419,17.177446759250618
3265,MONTGOMERY,130.0,211575.52587310493,157963.0,OH,2010,39113.0,535587.0,0.39503484190823324,24.27243379693682
3266,MONTGOMERY,131.0,216191.41838358398,180945.0,OH,2011,39113.0,534484.0,0.40448623042707355,24.509620493784656
3267,MONTGOMERY,168.0,214011.9796019894,177375.0,OH,2012,39113.0,534284.0,0.4005584662875726,31.443951157062536
3268,MORGAN,,2242.597534500004,1236.0,OH,2006,39115.0,15280.0,0.1467668543520945,
3269,MORGAN,,2041.9939500000062,1167.0,OH,2007,39115.0,15223.0,0.13413873415227,
3270,MORGAN,,2136.820875000005,1174.0,OH,2008,39115.0,15166.0,0.14089548166952426,
3271,MORGAN,,2697.838102500014,1498.0,OH,2009,39115.0,15110.0,0.17854653226340264,
3272,MORGAN,,2656.213275000004,1468.0,OH,2010,39115.0,15044.0,0.1765629669635738,
3273,MORGAN,,3550.394790000011,2078.0,OH,2011,39115.0,15044.0,0.236000717229461,
3274,MORGAN,,4130.944987500028,2445.0,OH,2012,39115.0,14940.0,0.27650234186747175,
3275,MORROW,,5535.257455000017,3414.0,OH,2006,39117.0,34647.0,0.15976152206540298,
3276,MORROW,,5424.9298375000235,3762.0,OH,2007,39117.0,34679.0,0.15643270675336726,
3277,MORROW,,5873.4688588500485,4077.0,OH,2008,39117.0,34712.0,0.16920571729805395,
3278,MORROW,,6851.358845887551,4489.0,OH,2009,39117.0,34745.0,0.1971897782670183,
3279,MORROW,,7308.175462500052,5293.0,OH,2010,39117.0,34793.0,0.21004729291811722,
3280,MORROW,,7636.801999312554,5617.0,OH,2011,39117.0,34812.0,0.21937268755924835,
3281,MORROW,,7957.199405437561,6322.0,OH,2012,39117.0,34838.0,0.22840574675462313,
3282,MUSKINGUM,,31471.352043850973,16881.0,OH,2006,39119.0,85958.0,0.3661247591131829,
3283,MUSKINGUM,,33640.80772043847,19210.0,OH,2007,39119.0,85966.0,0.39132689342808163,
3284,MUSKINGUM,,36159.44658466393,22253.0,OH,2008,39119.0,85975.0,0.42058094311909194,
3285,MUSKINGUM,,41578.44151747694,29127.0,OH,2009,39119.0,85984.0,0.48356021489436335,
3286,MUSKINGUM,,45901.107431327335,31789.0,OH,2010,39119.0,86213.0,0.5324151512106914,
3287,MUSKINGUM,,49372.56696588981,43729.0,OH,2011,39119.0,86236.0,0.5725284911856975,
3288,MUSKINGUM,,51910.98829766447,36802.0,OH,2012,39119.0,85786.0,0.605121911473486,
3289,NOBLE,,2293.6390875000034,1120.0,OH,2006,39121.0,14941.0,0.15351309065658278,
3290,NOBLE,,3124.5331313625093,1528.0,OH,2007,39121.0,14892.0,0.20981286135928748,
3291,NOBLE,,4628.725177725009,2456.0,OH,2008,39121.0,14844.0,0.31182465492623346,
3292,NOBLE,,5488.577175000028,2793.0,OH,2009,39121.0,14795.0,0.3709751385603263,
3293,NOBLE,,5104.7221163625345,2691.0,OH,2010,39121.0,14661.0,0.34818376075046276,
