,County,Year,State,QUANTITY,MME,Deaths
142,DELAWARE,2008,OH,35472.0,51448.301628477726,11.0
143,DELAWARE,2009,OH,39951.0,62270.38281607816,12.0
144,DELAWARE,2010,OH,44213.0,69514.10794425344,13.0
145,DELAWARE,2011,OH,48471.0,72041.54146537822,11.0
146,DELAWARE,2012,OH,37828.0,50285.37098741468,17.0
147,ERIE,2006,OH,11927.0,20744.70133500045,
148,ERIE,2007,OH,11928.0,19555.310248950318,
149,ERIE,2008,OH,14878.0,23434.255229363178,
150,ERIE,2009,OH,19217.0,30067.646066326168,
151,ERIE,2010,OH,23199.0,34437.69192656374,18.0
152,ERIE,2011,OH,24047.0,33597.03501543865,12.0
153,ERIE,2012,OH,22934.0,34673.38964130096,12.0
154,FAIRFIELD,2006,OH,22611.0,36782.74814208886,
155,FAIRFIELD,2007,OH,28165.0,43998.058927126665,13.0
156,FAIRFIELD,2008,OH,34724.0,51653.24410162746,
157,FAIRFIELD,2009,OH,39267.0,60604.36608180263,11.0
158,FAIRFIELD,2010,OH,39765.0,61762.07274067717,15.0
159,FAIRFIELD,2011,OH,40690.0,60077.64691181503,12.0
160,FAIRFIELD,2012,OH,42222.0,60273.64068697718,19.0
161,FAYETTE,2006,OH,5684.0,10397.05210803756,
162,FAYETTE,2007,OH,7156.0,11692.79476672506,
163,FAYETTE,2008,OH,8637.0,13165.337420212609,
164,FAYETTE,2009,OH,9295.0,13668.235279987646,
165,FAYETTE,2010,OH,9347.0,13735.395112500113,
166,FAYETTE,2011,OH,10000.0,14511.585225000119,
167,FAYETTE,2012,OH,9607.0,13334.629706362644,
168,FRANKLIN,2006,OH,254503.0,443400.24312254705,179.0
169,FRANKLIN,2007,OH,296485.0,503574.7981076359,210.0
170,FRANKLIN,2008,OH,339594.0,585986.0862353605,194.0
171,FRANKLIN,2009,OH,382743.0,673269.1223851857,131.0
172,FRANKLIN,2010,OH,407331.0,668352.4663867244,239.0
173,FRANKLIN,2011,OH,422240.0,649619.9195726912,244.0
174,FRANKLIN,2012,OH,413574.0,611920.2770784893,232.0
175,FULTON,2006,OH,4425.0,6821.59953300006,
176,FULTON,2007,OH,5367.0,7423.498060500086,
177,FULTON,2008,OH,5978.0,7763.698784625101,
178,FULTON,2009,OH,6513.0,8044.222959300094,
179,FULTON,2010,OH,7815.0,9037.122938400136,
180,FULTON,2011,OH,9332.0,10162.030755000165,
181,FULTON,2012,OH,10123.0,10723.574786362715,
182,GALLIA,2006,OH,14712.0,20626.853757087967,
