,County,Year,State,QUANTITY,MME,Deaths
972,WALKER,2006,GA,8924.0,16033.424397500292,
973,WALKER,2007,GA,10709.0,18488.20723900032,10.0
974,WALKER,2008,GA,11942.0,20602.776720000365,
975,WALKER,2009,GA,14070.0,25122.877860000335,11.0
976,WALKER,2010,GA,15134.0,26162.994195000185,
977,WALKER,2011,GA,17411.0,30050.449357500194,10.0
978,WALKER,2012,GA,17677.0,32330.346090225084,12.0
979,WALTON,2006,GA,15065.0,21429.86916372558,
980,WALTON,2007,GA,17348.0,24826.740699225695,
981,WALTON,2008,GA,20531.0,31103.25627736347,
982,WALTON,2009,GA,22333.0,35107.906684313304,
983,WALTON,2010,GA,24532.0,40608.1260565883,
984,WALTON,2011,GA,28229.0,51893.525445450985,
985,WALTON,2012,GA,27267.0,46574.21780021352,15.0
986,WARE,2006,GA,14577.0,18239.976692087886,
987,WARE,2007,GA,16693.0,21528.2284305006,
988,WARE,2008,GA,15944.0,20349.954084862802,
989,WARE,2009,GA,16782.0,23720.106101587717,10.0
990,WARE,2010,GA,20352.0,35402.0799900002,
991,WARE,2011,GA,20042.0,33081.90502226267,
992,WARE,2012,GA,19284.0,30516.857963175342,
993,WARREN,2006,GA,119.0,232.86193499999987,
994,WARREN,2007,GA,201.0,444.46878749999956,
995,WARREN,2008,GA,300.0,538.4732624999992,
996,WARREN,2009,GA,325.0,581.0717999999995,
997,WARREN,2010,GA,699.0,1082.4313875000023,
998,WARREN,2011,GA,688.0,1085.7679875000035,
999,WARREN,2012,GA,640.0,1051.1075250000026,
1000,WASHINGTON,2006,GA,2965.0,2976.0959729999804,
1001,WASHINGTON,2007,GA,3450.0,3490.6905134999824,
1002,WASHINGTON,2008,GA,3917.0,3973.289396999978,
1003,WASHINGTON,2009,GA,4610.0,4725.239985000017,
1004,WASHINGTON,2010,GA,4673.0,5214.066540000029,
1005,WASHINGTON,2011,GA,4906.0,5594.685532500072,
1006,WASHINGTON,2012,GA,5225.0,6261.391942500077,
1007,WAYNE,2006,GA,5544.0,9923.32989772515,
1008,WAYNE,2007,GA,6705.0,11743.294758000253,
1009,WAYNE,2008,GA,7926.0,13712.62529400025,
1010,WAYNE,2009,GA,9118.0,15697.056405000178,
1011,WAYNE,2010,GA,13690.0,27949.50955500041,
1012,WAYNE,2011,GA,15046.0,31768.250152500274,
1013,WAYNE,2012,GA,13263.0,26200.196696587813,
1014,WHEELER,2006,GA,628.0,1632.195840000001,
1015,WHEELER,2007,GA,541.0,1708.1338455000007,
1016,WHEELER,2008,GA,686.0,2061.7546913625033,
1017,WHEELER,2009,GA,744.0,2587.3932038625085,
1018,WHEELER,2010,GA,1145.0,3861.127087500022,
1019,WHEELER,2011,GA,1732.0,5541.494475000028,
1020,WHEELER,2012,GA,1548.0,4113.109012500022,
1021,WHITE,2006,GA,3314.0,5848.2401592250435,
1022,WHITE,2007,GA,3952.0,6409.678775312586,
1023,WHITE,2008,GA,4674.0,7328.41815908762,
1024,WHITE,2009,GA,5723.0,9208.566686362652,
1025,WHITE,2010,GA,7310.0,12377.752601362772,
1026,WHITE,2011,GA,8412.0,15105.062343862823,
1027,WHITE,2012,GA,9011.0,17531.333730225255,
1028,WHITFIELD,2006,GA,13393.0,21128.20291458822,12.0
1029,WHITFIELD,2007,GA,14845.0,23780.06343408866,
1030,WHITFIELD,2008,GA,17287.0,28814.277929213444,15.0
1031,WHITFIELD,2009,GA,22124.0,35919.653754563646,11.0
1032,WHITFIELD,2010,GA,24985.0,40573.82137248844,11.0
1033,WHITFIELD,2011,GA,28118.0,47235.512438288475,15.0
1034,WHITFIELD,2012,GA,27358.0,42564.53020953847,16.0
1035,WILCOX,2006,GA,771.0,1379.992286999999,
1036,WILCOX,2007,GA,826.0,1585.7818019999972,
1037,WILCOX,2008,GA,957.0,1658.7812249999997,
1038,WILCOX,2009,GA,790.0,1586.1567975000034,
1039,WILCOX,2010,GA,1122.0,2472.2533988625123,
1040,WILCOX,2011,GA,1341.0,2788.5342900000046,
1041,WILCOX,2012,GA,1752.0,2854.155630000007,
1042,WILKES,2006,GA,2010.0,2105.0528559999984,
1043,WILKES,2007,GA,2470.0,2437.9560400000028,
1044,WILKES,2008,GA,2697.0,2717.0296110000113,
1045,WILKES,2009,GA,3142.0,3082.250512500011,
1046,WILKES,2010,GA,3125.0,3244.826850000006,
1047,WILKES,2011,GA,3538.0,4042.7457750000085,
1048,WILKES,2012,GA,3881.0,4497.4714875000145,
1049,WILKINSON,2006,GA,885.0,1582.327462499999,
1050,WILKINSON,2007,GA,868.0,1842.186262499997,
1051,WILKINSON,2008,GA,1130.0,2501.1470929500056,
1052,WILKINSON,2009,GA,1207.0,2851.1300025000087,
1053,WILKINSON,2010,GA,1715.0,4437.34303953753,
1054,WILKINSON,2011,GA,1794.0,4459.15487703754,
1055,WILKINSON,2012,GA,2050.0,4181.27971522504,
1056,WORTH,2006,GA,1721.0,2490.989624225006,
1057,WORTH,2007,GA,2058.0,2869.3343889999983,
1058,WORTH,2008,GA,2205.0,2834.7958603625034,
1059,WORTH,2009,GA,2506.0,3110.451903862515,
1060,WORTH,2010,GA,2894.0,3684.9598088625185,
1061,WORTH,2011,GA,3452.0,4078.0831725000116,
1062,WORTH,2012,GA,3790.0,4361.639463862516,
