,County,Year,State,QUANTITY,MME,Deaths
216,SNOHOMISH,2012,WA,249945.0,330160.28977720137,131.0
217,SPOKANE,2006,WA,138236.0,192982.35532523695,99.0
218,SPOKANE,2007,WA,135585.0,198805.20825614757,104.0
219,SPOKANE,2008,WA,143063.0,204660.75575553373,126.0
220,SPOKANE,2009,WA,152687.0,208973.5043288143,74.0
221,SPOKANE,2010,WA,176574.0,210604.00041790056,75.0
222,SPOKANE,2011,WA,186604.0,215240.189026564,64.0
223,SPOKANE,2012,WA,194161.0,214310.48516154577,75.0
224,STEVENS,2006,WA,11424.0,20319.30157800035,13.0
225,STEVENS,2007,WA,12776.0,20813.64345590043,
226,STEVENS,2008,WA,14055.0,23758.95015315029,11.0
227,STEVENS,2009,WA,14855.0,24517.521095212735,
228,STEVENS,2010,WA,15997.0,24319.32709233805,
229,STEVENS,2011,WA,16293.0,22840.36888338802,
230,STEVENS,2012,WA,14571.0,21694.13389908774,
231,THURSTON,2006,WA,51961.0,59722.73519822785,2.0
232,THURSTON,2007,WA,57179.0,65461.65004159032,2.0
233,THURSTON,2008,WA,59483.0,66451.23110821491,19.0
234,THURSTON,2009,WA,60803.0,69016.64781588974,28.0
235,THURSTON,2010,WA,69226.0,73980.16664340196,22.0
236,THURSTON,2011,WA,74820.0,76306.60602840249,27.0
237,THURSTON,2012,WA,75276.0,77028.92797657682,25.0
238,WAHKIAKUM,2006,WA,422.0,1004.0544375000009,
239,WAHKIAKUM,2007,WA,556.0,1107.9055125000014,
240,WAHKIAKUM,2008,WA,582.0,1000.3813125000014,
241,WAHKIAKUM,2009,WA,650.0,890.0217606749998,
242,WAHKIAKUM,2010,WA,574.0,810.0194249999998,
243,WAHKIAKUM,2011,WA,816.0,1064.9729625000002,
244,WAHKIAKUM,2012,WA,863.0,1279.1470500000016,
245,WALLA WALLA,2006,WA,11906.0,16246.619258812403,
246,WALLA WALLA,2007,WA,13451.0,18407.829022500224,
247,WALLA WALLA,2008,WA,14436.0,17937.149808862894,
248,WALLA WALLA,2009,WA,15064.0,18084.690566587753,
249,WALLA WALLA,2010,WA,17641.0,19730.46722250047,
250,WALLA WALLA,2011,WA,18974.0,20742.167253862946,
251,WALLA WALLA,2012,WA,17878.0,21406.199272950267,
252,WHATCOM,2006,WA,29663.0,42680.81170567663,22.0
253,WHATCOM,2007,WA,34446.0,48266.7089847765,12.0
254,WHATCOM,2008,WA,37255.0,50167.59172642659,17.0
255,WHATCOM,2009,WA,39189.0,50728.80427451416,18.0
256,WHATCOM,2010,WA,42917.0,50394.480575663954,14.0
257,WHATCOM,2011,WA,43416.0,48392.96018928916,19.0
258,WHATCOM,2012,WA,45664.0,47331.039754051875,13.0
259,WHITMAN,2006,WA,4379.0,7321.052528587555,
260,WHITMAN,2007,WA,4928.0,8072.7470327250885,
261,WHITMAN,2008,WA,4955.0,7735.818562500077,
262,WHITMAN,2009,WA,5661.0,8068.959345225114,
263,WHITMAN,2010,WA,5744.0,8059.799460225118,
264,WHITMAN,2011,WA,6863.0,9406.485337500184,
265,WHITMAN,2012,WA,7048.0,10296.140321362614,
266,YAKIMA,2006,WA,30448.0,44376.884395002504,12.0
267,YAKIMA,2007,WA,33266.0,48714.182522365634,24.0
268,YAKIMA,2008,WA,37393.0,52348.50705712768,1.0
269,YAKIMA,2009,WA,43570.0,61959.78416512773,17.0
270,YAKIMA,2010,WA,51030.0,67468.8692154402,24.0
271,YAKIMA,2011,WA,58730.0,76007.353779078,14.0
272,YAKIMA,2012,WA,64284.0,80232.64668135233,25.0
